MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude
CB4.1W,27883,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/11/05,13:44:00,9.5,,,0.5,S ,D,FS1,NH4F,,0.081,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,27883,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/11/05,13:44:00,9.5,,,0.5,S ,D,FS2,NH4F,,0.077,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,34914,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/19/05,13:20:00,9.5,,,8,B ,D,S1,NH4F,,0.264,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28537,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/14/05,13:04:00,9,,,8,B ,D,S1,NH4F,,0.113,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28167,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/25/05,14:01:00,9.5,,,8,B ,D,S1,NH4F,,0.071,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28537,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/14/05,13:04:00,9,,,0.5,S ,D,FS1,NH4F,,0.021,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28537,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/14/05,13:04:00,9,,,0.5,S ,D,FS2,NH4F,,0.012,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,27883,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/11/05,13:44:00,9.5,,,8,B ,D,S1,NH4F,,0.26,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,27883,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/11/05,13:44:00,9.5,,,8,B ,D,S1,NO23F,,0.472,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28537,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/14/05,13:04:00,9,,,0.5,S ,D,FS1,NO23F,,0.237,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28537,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/14/05,13:04:00,9,,,0.5,S ,D,FS2,NO23F,,0.233,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28167,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/25/05,14:01:00,9.5,,,8,B ,D,S1,NO23F,,0.523,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28537,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/14/05,13:04:00,9,,,8,B ,D,S1,NO23F,,0.217,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,34914,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/19/05,13:20:00,9.5,,,8,B ,D,S1,NO23F,,0.569,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,27883,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/11/05,13:44:00,9.5,,,0.5,S ,D,FS1,NO23F,,0.638,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,27883,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/11/05,13:44:00,9.5,,,0.5,S ,D,FS2,NO23F,,0.641,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28167,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/25/05,14:01:00,9.5,,,0.5,S ,D,FS1,NO23F,,0.548,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28167,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/25/05,14:01:00,9.5,,,0.5,S ,D,FS2,NO23F,,0.543,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,34914,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/19/05,13:20:00,9.5,,,0.5,S ,D,FS1,NO23F,,0.921,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,34914,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/19/05,13:20:00,9.5,,,0.5,S ,D,FS2,NO23F,,0.885,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,34581,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/5/05,14:05:00,9.5,,,8,B ,D,S1,NO23F,,0.876,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,34581,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/5/05,14:05:00,9.5,,,0.5,S ,D,FS1,NO23F,,1.11,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,34581,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/5/05,14:05:00,9.5,,,0.5,S ,D,FS2,NO23F,,1.16,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,34258,BAY414,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,3/15/05,13:34:00,9.5,,,0.5,S ,D,FS1,NO23F,,0.525,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,34258,BAY414,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,3/15/05,13:34:00,9.5,,,0.5,S ,D,FS2,NO23F,,0.526,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,34258,BAY414,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,3/15/05,13:34:00,9.5,,,8,B ,D,S1,NO23F,,0.48,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,29465,BAY423,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,7/26/05,13:40:00,9,,,0.5,S ,D,FS1,NO23F,,0.0042,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,29465,BAY423,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,7/26/05,13:40:00,9,,,0.5,S ,D,FS2,NO23F,,0.0058,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,29152,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,7/12/05,13:33:00,9,,,8,B ,D,S1,NO23F,,0.0148,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,29465,BAY423,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,7/26/05,13:40:00,9,,,8,B ,D,S1,NO23F,,0.0122,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,29767,BAY424,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,8/9/05,13:51:00,9,,,0.5,S ,D,FS1,NO23F,,0.0055,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,29767,BAY424,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,8/9/05,13:51:00,9,,,0.5,S ,D,FS2,NO23F,,0.0098,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28825,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/28/05,13:06:00,9.5,,,0.5,S ,D,FS1,NO23F,,0.11,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28825,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/28/05,13:06:00,9.5,,,0.5,S ,D,FS2,NO23F,,0.103,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28825,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/28/05,13:06:00,9.5,,,8,B ,D,S1,NO23F,,0.0597,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,29152,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,7/12/05,13:33:00,9,,,0.5,S ,D,FS1,NO23F,,0.0044,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,29152,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,7/12/05,13:33:00,9,,,0.5,S ,D,FS2,NO23F,,0.0036,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,23744,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,9/13/05,13:41:00,9,,,0.5,S ,D,FS1,NO23F,,0.0073,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,23744,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,9/13/05,13:41:00,9,,,0.5,S ,D,FS2,NO23F,,0.0071,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,23744,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,9/13/05,13:41:00,9,,,8,B ,D,S1,NO23F,,0.0763,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,29767,BAY424,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,8/9/05,13:51:00,9,,,8,B ,D,S1,NO23F,,0.0072,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,23450,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,8/24/05,13:09:00,9,,,8,B ,D,S1,NO23F,,0.0141,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,23450,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,8/24/05,13:09:00,9,,,0.5,S ,D,FS1,NO23F,,0.0192,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,23450,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,8/24/05,13:09:00,9,,,0.5,S ,D,FS2,NO23F,,0.0211,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,23450,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,8/24/05,13:09:00,9,,,0.5,S ,D,FS1,PO4F,,0.0074,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,23450,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,8/24/05,13:09:00,9,,,0.5,S ,D,FS2,PO4F,,0.0073,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,23450,BAY425,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,8/24/05,13:09:00,9,,,8,B ,D,S1,PO4F,,0.0104,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,29767,BAY424,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,8/9/05,13:51:00,9,,,8,B ,D,S1,PO4F,,0.0111,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,23744,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,9/13/05,13:41:00,9,,,8,B ,D,S1,PO4F,,0.0382,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,23744,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,9/13/05,13:41:00,9,,,0.5,S ,D,FS1,PO4F,,0.0029,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,23744,BAY426,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,9/13/05,13:41:00,9,,,0.5,S ,D,FS2,PO4F,,0.0031,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,29152,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,7/12/05,13:33:00,9,,,0.5,S ,D,FS1,PO4F,,0.003,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,29152,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,7/12/05,13:33:00,9,,,0.5,S ,D,FS2,PO4F,,0.0036,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28825,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/28/05,13:06:00,9.5,,,8,B ,D,S1,PO4F,,0.0063,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28825,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/28/05,13:06:00,9.5,,,0.5,S ,D,FS1,PO4F,,0.0061,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28825,BAY421,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/28/05,13:06:00,9.5,,,0.5,S ,D,FS2,PO4F,,0.0051,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,29767,BAY424,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,8/9/05,13:51:00,9,,,0.5,S ,D,FS1,PO4F,,0.0034,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,29767,BAY424,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,8/9/05,13:51:00,9,,,0.5,S ,D,FS2,PO4F,,0.0045,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,29465,BAY423,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,7/26/05,13:40:00,9,,,8,B ,D,S1,PO4F,,0.0157,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,29152,BAY422,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,7/12/05,13:33:00,9,,,8,B ,D,S1,PO4F,,0.0033,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,29465,BAY423,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,7/26/05,13:40:00,9,,,0.5,S ,D,FS1,PO4F,,0.0093,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,29465,BAY423,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,7/26/05,13:40:00,9,,,0.5,S ,D,FS2,PO4F,,0.011,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,34258,BAY414,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,3/15/05,13:34:00,9.5,,,8,B ,D,S1,PO4F,,0.0037,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,34258,BAY414,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,3/15/05,13:34:00,9.5,,,0.5,S ,D,FS1,PO4F,,0.0022,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,34258,BAY414,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,3/15/05,13:34:00,9.5,,,0.5,S ,D,FS2,PO4F,,0.0024,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,34581,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/5/05,14:05:00,9.5,,,0.5,S ,D,FS1,PO4F,,0.007,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,34581,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/5/05,14:05:00,9.5,,,0.5,S ,D,FS2,PO4F,,0.0066,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,34581,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/5/05,14:05:00,9.5,,,8,B ,D,S1,PO4F,,0.0035,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,34914,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/19/05,13:20:00,9.5,,,0.5,S ,D,FS1,PO4F,,0.0031,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,34914,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/19/05,13:20:00,9.5,,,0.5,S ,D,FS2,PO4F,,0.0035,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28167,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/25/05,14:01:00,9.5,,,0.5,S ,D,FS1,PO4F,,0.0027,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28167,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/25/05,14:01:00,9.5,,,0.5,S ,D,FS2,PO4F,,0.0023,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,27883,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/11/05,13:44:00,9.5,,,0.5,S ,D,FS1,PO4F,,0.0042,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,27883,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/11/05,13:44:00,9.5,,,0.5,S ,D,FS2,PO4F,,0.0044,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,34914,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/19/05,13:20:00,9.5,,,8,B ,D,S1,PO4F,,0.0078,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28537,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/14/05,13:04:00,9,,,8,B ,D,S1,PO4F,,0.003,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28167,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/25/05,14:01:00,9.5,,,8,B ,D,S1,PO4F,,0.0034,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28537,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/14/05,13:04:00,9,,,0.5,S ,D,FS1,PO4F,,0.0034,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,28537,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/14/05,13:04:00,9,,,0.5,S ,D,FS2,PO4F,,0.0033,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,27883,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/11/05,13:44:00,9.5,,,8,B ,D,S1,PO4F,,0.005,MG/L,L01 ,CBL,,,,,38.81498,-76.46272
CB4.1W,27883,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/11/05,13:44:00,9.5,,,8,B ,ISM,M1,SALINITY,,10.56,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,28167,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/25/05,14:01:00,9.5,,,2,M ,ISM,M1,SALINITY,,7.37,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,28167,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/25/05,14:01:00,9.5,,,1,M ,ISM,M1,SALINITY,,7.37,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,27883,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/11/05,13:44:00,9.5,,,7,M ,ISM,M1,SALINITY,,10.24,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,27883,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/11/05,13:44:00,9.5,,,6,M ,ISM,M1,SALINITY,,8.38,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,28537,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/14/05,13:04:00,9,,,0.5,S ,ISM,M1,SALINITY,,9.59,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,28167,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/25/05,14:01:00,9.5,,,8,B ,ISM,M1,SALINITY,,7.81,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,28537,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/14/05,13:04:00,9,,,1,M ,ISM,M1,SALINITY,,9.59,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,28167,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/25/05,14:01:00,9.5,,,7,M ,ISM,M1,SALINITY,,7.62,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,28167,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/25/05,14:01:00,9.5,,,5,M ,ISM,M1,SALINITY,,7.43,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,28167,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/25/05,14:01:00,9.5,,,3,M ,ISM,M1,SALINITY,,7.37,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,28537,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/14/05,13:04:00,9,,,8,B ,ISM,M1,SALINITY,,9.72,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,28537,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/14/05,13:04:00,9,,,5,M ,ISM,M1,SALINITY,,9.78,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,28537,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/14/05,13:04:00,9,,,4,M ,ISM,M1,SALINITY,,9.72,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,28537,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/14/05,13:04:00,9,,,3,M ,ISM,M1,SALINITY,,9.59,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,28537,BAY420,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,6/14/05,13:04:00,9,,,2,M ,ISM,M1,SALINITY,,9.59,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34914,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/19/05,13:20:00,9.5,,,8,B ,ISM,M1,SALINITY,,8.82,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34914,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/19/05,13:20:00,9.5,,,5,M ,ISM,M1,SALINITY,,5.94,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34914,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/19/05,13:20:00,9.5,,,4,M ,ISM,M1,SALINITY,,4.9,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34914,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/19/05,13:20:00,9.5,,,3,M ,ISM,M1,SALINITY,,4.3,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34914,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/19/05,13:20:00,9.5,,,2,M ,ISM,M1,SALINITY,,3.3,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,27883,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/11/05,13:44:00,9.5,,,0.5,S ,ISM,M1,SALINITY,,7.81,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,28167,BAY419,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/25/05,14:01:00,9.5,,,0.5,S ,ISM,M1,SALINITY,,7.37,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,27883,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/11/05,13:44:00,9.5,,,1,M ,ISM,M1,SALINITY,,7.81,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34914,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/19/05,13:20:00,9.5,,,7,M ,ISM,M1,SALINITY,,6.93,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34914,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/19/05,13:20:00,9.5,,,6,M ,ISM,M1,SALINITY,,6.25,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,27883,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/11/05,13:44:00,9.5,,,5,M ,ISM,M1,SALINITY,,8.31,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,27883,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/11/05,13:44:00,9.5,,,4,M ,ISM,M1,SALINITY,,8.25,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,27883,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/11/05,13:44:00,9.5,,,3,M ,ISM,M1,SALINITY,,8.19,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,27883,BAY418,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,5/11/05,13:44:00,9.5,,,2,M ,ISM,M1,SALINITY,,7.93,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34914,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/19/05,13:20:00,9.5,,,0.5,S ,ISM,M1,SALINITY,,3.24,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34581,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/5/05,14:05:00,9.5,,,8,B ,ISM,M1,SALINITY,,6.19,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34914,BAY417,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/19/05,13:20:00,9.5,,,1,M ,ISM,M1,SALINITY,,3.24,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34581,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/5/05,14:05:00,9.5,,,7,M ,ISM,M1,SALINITY,,4.78,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34581,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/5/05,14:05:00,9.5,,,6,M ,ISM,M1,SALINITY,,4.06,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34581,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/5/05,14:05:00,9.5,,,5,M ,ISM,M1,SALINITY,,3.53,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34581,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/5/05,14:05:00,9.5,,,0.5,S ,ISM,M1,SALINITY,,2.83,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34258,BAY414,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,3/15/05,13:34:00,9.5,,,7,M ,ISM,M1,SALINITY,,10.43,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34258,BAY414,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,3/15/05,13:34:00,9.5,,,5,M ,ISM,M1,SALINITY,,10.24,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34258,BAY414,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,3/15/05,13:34:00,9.5,,,3,M ,ISM,M1,SALINITY,,9.85,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34581,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/5/05,14:05:00,9.5,,,4,M ,ISM,M1,SALINITY,,3.24,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34581,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/5/05,14:05:00,9.5,,,3,M ,ISM,M1,SALINITY,,3,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34581,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/5/05,14:05:00,9.5,,,2,M ,ISM,M1,SALINITY,,2.83,PPT,F02 ,,,,,,38.81498,-76.46272
CB4.1W,34581,BAY416,TWQM,MAIN,MDDNR,MDDNR,CB4.1W,4/5/05,14:05:00,9.5,,,1,M ,ISM,M1,SALINITY,,2.83,PPT,F02 ,,,,,,38.81498,-76.46272
